Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,type,Gene_Symbol
ENSG00000186510,20.93708861,0.13452677,0.259471388,0.519020936,0.603746141,0.783093954,Not significant,CLCNKA
ENSG00000184908,52.45418548,0.31822887,0.210736914,1.508924109,0.131318178,0.316856987,Not significant,CLCNKB
ENSG00000185519,7.140539541,0.785225191,0.258379739,2.980472565,0.00287804,0.01664396,Not significant,FAM131C
ENSG00000142627,9.970643585,0.445650937,0.266732556,1.666377116,0.095638326,0.255265124,Not significant,EPHA2
ENSG00000224621,1.870546586,-0.0369145,0.180727369,-0.205428545,0.83723732,0.924407841,Not significant,
ENSG00000142632,518.7228755,0.213848519,0.119761943,1.785565,0.074169718,0.212221076,Not significant,ARHGEF19
ENSG00000237276,104.3657759,-0.01533673,0.176035752,-0.087120883,0.930575426,0.967788426,Not significant,ANO7L1
ENSG00000288398,449.6877595,-0.325851909,0.134650146,-2.419841936,0.015527255,0.065633786,Not significant,
ENSG00000132881,524.89998,-0.395553208,0.137617553,-2.874077492,0.004052095,0.022147727,Not significant,CPLANE2
ENSG00000233929,4.011307527,-0.130372288,0.233973288,-0.558087911,0.576784355,0.765560425,Not significant,MT1XP1
ENSG00000037637,1974.502876,-0.199900987,0.114109373,-1.7518323,0.079802648,0.223813652,Not significant,FBXO42
ENSG00000055070,99.96779325,-0.01682803,0.190758698,-0.088229281,0.929694446,0.967242551,Not significant,SZRD1
ENSG00000187144,28.48115609,0.426690317,0.247111612,1.723157164,0.084860108,0.234308526,Not significant,SPATA21
ENSG00000157191,2671.890161,-0.004146515,0.113598028,-0.036501698,0.970882325,0.990865668,Not significant,NECAP2
ENSG00000226029,154.4873443,0.111063254,0.165656193,0.670439451,0.502577693,0.712985752,Not significant,LINC01772
ENSG00000080947,716.2315027,-0.119226511,0.120046481,-0.993168482,0.320627855,0.5534031,Not significant,CROCCP3
ENSG00000206652,3.821786272,0.221932128,0.2321082,0.958458522,0.337831597,0.570115632,Not significant,RNU1-1
ENSG00000261135,14.08116716,0.352070777,0.254276753,1.393813097,0.163374052,0.365745223,Not significant,
ENSG00000285853,1.827768362,-0.192055708,0.187750102,-1.032373652,0.30189711,0.535592325,Not significant,
ENSG00000233421,22.71859275,0.679491238,0.257207474,2.626734573,0.008620855,0.041029413,Not significant,LINC01783
ENSG00000225710,3.976955445,0.508185331,0.230879499,2.197273684,0.028000906,0.103836745,Not significant,PDE4DIPP8
ENSG00000219481,2578.72232,0.119879978,0.115384828,1.038959203,0.29882371,0.532369432,Not significant,NBPF1
ENSG00000271732,8.916470406,-0.132055925,0.262794189,-0.502181887,0.615539583,0.791044101,Not significant,
ENSG00000215908,8700.315587,-0.02224027,0.117213012,-0.189742408,0.849510988,0.93090102,Not significant,CROCCP2
ENSG00000282143,8.583804143,0.048845137,0.262737264,0.185783154,0.852614815,0.931780609,Not significant,
ENSG00000280114,152.9857304,0.011465966,0.171441635,0.066883999,0.946674051,0.976758481,Not significant,
ENSG00000268869,2.135733315,0.183809166,0.196627234,0.938325644,0.348077085,0.579993855,Not significant,ESPNP
ENSG00000058453,1031.671401,0.74630284,0.119480531,6.245182313,4.23E-10,1.01E-08,Not significant,CROCC
ENSG00000226526,3.509760135,0.229463405,0.227720856,1.011884417,0.311593321,0.544701713,Not significant,
ENSG00000159363,174.1061821,-0.156385943,0.222068273,-0.704249814,0.481277214,0.694778402,Not significant,ATP13A2
ENSG00000117118,4160.048437,0.071534972,0.109578618,0.652818871,0.513873056,0.721305748,Not significant,SDHB
ENSG00000117115,44.11219762,1.521798577,0.230028516,6.456297626,1.07E-10,2.78E-09,Up,PADI2
ENSG00000204362,3.619692389,0.238805439,0.223113242,1.074659441,0.282527229,0.514662547,Not significant,LINC02783
ENSG00000142623,2.286721478,0.072187681,0.199689669,0.360656691,0.718356105,0.857741975,Not significant,PADI1
ENSG00000142619,16.53916846,1.334174599,0.26657843,4.775148545,1.80E-06,2.40E-05,Up,PADI3
ENSG00000159339,20.99258482,0.639656436,0.257908698,2.465229485,0.013692552,0.059735612,Not significant,PADI4
ENSG00000179051,15271.8626,0.05322302,0.112743471,0.472072039,0.63687537,0.806110072,Not significant,RCC2
ENSG00000074964,15.18683056,0.626002016,0.254607822,2.515660606,0.011880953,0.053303011,Not significant,ARHGEF10L
ENSG00000117148,537.5810821,2.400445221,0.143269622,16.65981961,2.57E-62,2.36E-59,Up,ACTL8
ENSG00000117154,12.77881875,0.462323145,0.267334463,1.722936712,0.084899971,0.234390427,Not significant,IGSF21
ENSG00000179023,5.969233153,0.51643448,0.253977349,2.023305933,0.043041616,0.142879261,Not significant,KLHDC7A
ENSG00000009709,7.934982932,0.659326676,0.261470985,2.495703699,0.012570756,0.055644543,Not significant,PAX7
ENSG00000179002,2.156189615,0.40985342,0.194696973,2.242498919,0.024929145,0.095311464,Not significant,TAS1R2
ENSG00000159423,2355.514652,-0.184216111,0.113862095,-1.617884438,0.105687505,0.272741182,Not significant,ALDH4A1
ENSG00000169991,268.8131742,1.046842536,0.138261511,7.559645898,4.04E-14,1.52E-12,Up,IFFO2
ENSG00000272084,15.50645562,0.287947987,0.265931309,1.082435296,0.279059152,0.510417564,Not significant,
ENSG00000127481,32002.94955,-0.102703467,0.109433205,-0.93850388,0.347985524,0.57996746,Not significant,UBR4
ENSG00000230424,314.9557247,0.177426348,0.138222649,1.283590735,0.199285193,0.415835014,Not significant,EMC1-AS1
ENSG00000127463,1288.15282,-0.016424016,0.120133013,-0.136715524,0.891255658,0.948509681,Not significant,EMC1
ENSG00000053372,4099.707327,0.068397776,0.107722361,0.634945434,0.525464003,0.730215414,Not significant,MRTO4
ENSG00000286064,82.10358745,0.193888039,0.19101959,1.014950866,0.310129249,0.543319972,Not significant,
ENSG00000211454,50.42362047,0.011697234,0.211725784,0.055248274,0.95594067,0.981615262,Not significant,AKR7L
ENSG00000162482,40.75191267,-0.361226625,0.226933433,-1.590330788,0.111760262,0.283134212,Not significant,AKR7A3
ENSG00000270728,113.1740317,-0.200928089,0.171425779,-1.171975766,0.241206786,0.4684001,Not significant,
ENSG00000053371,2008.461295,-0.233793412,0.107308378,-2.178692587,0.029354513,0.107869502,Not significant,AKR7A2
ENSG00000040487,1510.337943,-0.491345877,0.114915245,-4.275537359,1.91E-05,0.000206474,Not significant,SLC66A1
ENSG00000077549,7801.401128,-0.140339102,0.107268348,-1.308299304,0.190771811,0.404461587,Not significant,CAPZB
ENSG00000173436,28.86232222,0.599069407,0.243813294,2.447255253,0.014394885,0.061941138,Not significant,MICOS10
ENSG00000158747,107.0236938,2.219085616,0.187097385,11.52423089,9.96E-31,1.56E-28,Up,NBL1
ENSG00000158748,6.929676791,1.02779923,0.255842632,3.658153109,0.000254039,0.002108095,Up,HTR6
ENSG00000162542,122.0190804,0.883094577,0.172563107,5.105260979,3.30E-07,4.98E-06,Not significant,TMCO4
ENSG00000169914,3364.40721,0.459386218,0.112005064,4.101415282,4.11E-05,0.00041203,Not significant,OTUD3
ENSG00000127472,24.34143624,0.568763924,0.253147471,2.23794443,0.025224679,0.096153397,Not significant,PLA2G5
ENSG00000117215,1.994102662,0.368731527,0.187862022,2.108032592,0.03502817,0.12284853,Not significant,PLA2G2D
ENSG00000187980,66.30527036,0.347976781,0.199940258,1.739302807,0.081981514,0.228335906,Not significant,PLA2G2C
ENSG00000162543,1203.743076,0.246363516,0.121680068,2.024667616,0.042901506,0.142558323,Not significant,UBXN10
ENSG00000158816,2.650839329,0.407933312,0.204139834,2.007764998,0.04466827,0.146689654,Not significant,VWA5B1
ENSG00000236963,2.957406339,0.186650751,0.209503528,0.894440947,0.371086012,0.601433252,Not significant,LINC01141
ENSG00000162545,456.9016623,0.982841246,0.128850575,7.622148155,2.49E-14,9.55E-13,Not significant,CAMK2N1
ENSG00000090432,1817.278055,0.345657396,0.113670553,3.040821689,0.002359335,0.014184406,Not significant,MUL1
ENSG00000183114,13.26483984,1.619031509,0.267470776,5.093185176,3.52E-07,5.28E-06,Up,FAM43B
ENSG00000158825,14.91011404,0.404342194,0.265134597,1.520802402,0.128309431,0.311395661,Not significant,CDA
ENSG00000158828,489.532362,0.027058558,0.139375956,0.194144348,0.846062858,0.929177923,Not significant,PINK1
ENSG00000117242,31.9992455,-0.245546649,0.243480124,-1.007955761,0.313475701,0.546471789,Not significant,PINK1-AS
ENSG00000244038,10491.45961,0.174849218,0.112645853,1.552202693,0.120613732,0.298842175,Not significant,DDOST
ENSG00000117245,82.61196589,1.734711077,0.204093958,8.351551403,6.74E-17,3.35E-15,Up,KIF17
ENSG00000189410,7.320512817,0.050672674,0.261811443,0.193642717,0.846455648,0.929458945,Not significant,SH2D5
ENSG00000127483,17149.7749,-0.145318902,0.108439869,-1.340087406,0.18021693,0.39001281,Not significant,HP1BP3
ENSG00000075151,4983.777705,0.185750543,0.10804225,1.719238198,0.085571008,0.235758845,Not significant,EIF4G3
ENSG00000287192,5.862799045,-0.035555937,0.251438167,-0.141634137,0.887369002,0.947297012,Not significant,
ENSG00000117298,2249.55659,0.405528085,0.110244283,3.678379749,0.00023472,0.001963379,Not significant,ECE1
ENSG00000227001,31.13546795,0.412882206,0.248297469,1.661018768,0.096709677,0.256990282,Not significant,NBPF2P
ENSG00000187952,6.165673325,0.23699815,0.254231989,0.933423745,0.350601225,0.582034605,Not significant,HS6ST1P1
ENSG00000142794,543.5478838,0.202587654,0.130937631,1.547197819,0.121815552,0.301038755,Not significant,NBPF3
ENSG00000162551,34.49082168,1.636177158,0.245588293,6.41349998,1.42E-10,3.59E-09,Up,ALPL
ENSG00000233431,1.97736805,0.001099888,0.195350881,0.005623109,0.995513432,0.999925548,Not significant,LINC02596
ENSG00000076864,3271.881006,-0.42659663,0.113466313,-3.759626684,0.000170167,0.001475509,Not significant,RAP1GAP
ENSG00000090686,12485.7875,0.004227347,0.107967617,0.039153875,0.968767707,0.989622621,Not significant,USP48
ENSG00000187942,26.22463572,0.350339683,0.248018523,1.410763166,0.158314459,0.358717053,Not significant,LDLRAD2
ENSG00000142798,12011.91495,0.013644263,0.108506716,0.125745878,0.899933085,0.95253869,Not significant,HSPG2
ENSG00000285959,9.490060905,0.344705189,0.266355177,1.29250367,0.196182776,0.412307549,Not significant,
ENSG00000070831,11940.94766,-0.160730492,0.103866852,-1.547466412,0.121750818,0.300913229,Not significant,CDC42
ENSG00000162552,14.58494467,-0.223111365,0.26604168,-0.837924869,0.4020729,0.628610758,Not significant,WNT4
ENSG00000285873,10.43389145,-0.106487758,0.265703684,-0.40065899,0.688671208,0.840013346,Not significant,
ENSG00000279625,16.87531581,1.06803988,0.265214592,3.933386371,8.38E-05,0.000784262,Up,
ENSG00000184677,4277.03097,-0.182217163,0.113226732,-1.609311115,0.10754833,0.275962649,Not significant,ZBTB40
ENSG00000173369,4.143639723,0.7617856,0.232518019,3.222834554,0.001269288,0.008416684,Not significant,C1QB
ENSG00000133216,40.64825951,1.214764655,0.23364917,5.125735203,2.96E-07,4.52E-06,Up,EPHB2
ENSG00000227868,19.42713167,0.575704905,0.260612187,2.198909796,0.027884337,0.103509902,Not significant,TEX46
ENSG00000004487,1138.14137,-0.024400601,0.114063447,-0.213922904,0.830607179,0.920842556,Not significant,KDM1A
ENSG00000240553,12.82442456,0.221091076,0.267592115,0.824948609,0.409400767,0.635072666,Not significant,
ENSG00000169641,1851.14119,0.148792037,0.110625897,1.345001308,0.178624812,0.388117429,Not significant,LUZP1
ENSG00000179546,25.04195216,1.354721366,0.254596609,5.156638209,2.51E-07,3.87E-06,Up,HTR1D
ENSG00000261326,509.4120754,0.05226188,0.127788245,0.408970481,0.682561324,0.835805708,Not significant,LINC01355
ENSG00000284726,111.1925885,0.022015621,0.171317223,0.12850122,0.897752333,0.95172102,Not significant,
ENSG00000125944,14446.99531,-0.037288792,0.107964275,-0.345380964,0.729807986,0.863667833,Not significant,HNRNPR
ENSG00000125945,575.0827213,-0.076881226,0.131869943,-0.583012687,0.559884759,0.754253188,Not significant,ZNF436
ENSG00000249087,169.7599909,0.145953831,0.160641652,0.908547942,0.363588796,0.594693265,Not significant,ZNF436-AS1
ENSG00000204219,82.21007978,0.411090832,0.199940346,2.054349672,0.03994186,0.135566332,Not significant,TCEA3
ENSG00000088280,3342.739976,-0.15722035,0.109783264,-1.432096473,0.152116214,0.349847499,Not significant,ASAP3
ENSG00000007968,2485.518207,-0.003765364,0.108627048,-0.034663295,0.97234823,0.991788155,Not significant,E2F2
ENSG00000235052,13.57744081,0.303774355,0.26694863,1.136139129,0.255898341,0.484671289,Not significant,
ENSG00000117318,1089.257435,-0.107571785,0.115201491,-0.933772024,0.350421503,0.582001106,Not significant,ID3
ENSG00000197880,19.76769734,0.993125743,0.264348102,3.704594665,0.000211729,0.001792597,Not significant,MDS2
ENSG00000142676,27109.12795,0.064420908,0.104426497,0.616901989,0.537299375,0.738790853,Not significant,RPL11
ENSG00000236810,937.9304209,0.012293634,0.114529425,0.107340681,0.914518712,0.959991915,Not significant,ELOA-AS1
ENSG00000057757,4067.67861,0.041230567,0.110953199,0.371603694,0.710187939,0.853029506,Not significant,PITHD1
ENSG00000011009,3506.228801,0.04762886,0.106770115,0.446088385,0.655533402,0.816945792,Not significant,LYPLA2
ENSG00000117308,2199.704971,-0.015854578,0.107807598,-0.147063835,0.883081635,0.945459408,Not significant,GALE
ENSG00000117305,1779.776361,-0.13814738,0.109927283,-1.256714928,0.208856881,0.427804725,Not significant,HMGCL
ENSG00000179163,955.9152401,0.08103249,0.121666646,0.666021275,0.505397502,0.714841359,Not significant,FUCA1
ENSG00000188822,10.41486611,0.197832179,0.267142141,0.739752031,0.45945047,0.677710466,Not significant,CNR2
ENSG00000189266,9340.075511,0.052685491,0.112675822,0.467585003,0.640081391,0.807610342,Not significant,PNRC2
ENSG00000188529,11958.27307,-0.074527083,0.111826802,-0.66645126,0.505122707,0.714566864,Not significant,SRSF10
ENSG00000215905,2.478941109,0.251722747,0.206800015,1.224555102,0.220742893,0.442255663,Not significant,RPL36P5
ENSG00000225315,2.32531983,0.144947146,0.202411219,0.71864125,0.472361991,0.687610632,Not significant,
ENSG00000142661,22.41879865,1.027853688,0.256365579,3.942728318,8.06E-05,0.00075617,Up,MYOM3
ENSG00000185436,5.306400327,0.596833156,0.247063692,2.394478133,0.016644036,0.069265034,Not significant,IFNLR1
ENSG00000230023,9.293114535,1.241877191,0.263695182,4.230459728,2.33E-05,0.000247291,Up,LINC02800
ENSG00000232298,10.20308684,0.925633513,0.261975309,3.47733951,0.000506416,0.003822769,Not significant,GRHL3-AS1
ENSG00000158055,75.77506919,1.06743106,0.256812032,4.158069917,3.21E-05,0.000328789,Up,GRHL3
ENSG00000001460,447.6234697,-0.003340862,0.120521792,-0.027720066,0.977885419,0.995003436,Not significant,STPG1
ENSG00000001461,2879.926098,0.100171687,0.114982933,0.871188334,0.383651329,0.612190294,Not significant,NIPAL3
ENSG00000286061,17.43469461,0.622478314,0.265848657,2.330352536,0.019787526,0.079428663,Not significant,RCAN3AS
ENSG00000117602,162.4793431,1.638199075,0.159356797,10.20023974,1.98E-24,1.91E-22,Up,RCAN3
ENSG00000264443,3.312754711,0.206870563,0.227607046,0.909967968,0.362839403,0.594048091,Not significant,
ENSG00000184454,23.50613678,0.694034025,0.254339748,2.710856972,0.006710957,0.033449971,Not significant,NCMAP
ENSG00000133226,8673.40052,-0.107043957,0.107921104,-0.99187261,0.321259672,0.553953311,Not significant,SRRM1
ENSG00000284699,3.64256444,0.476715496,0.230461272,2.05877797,0.039515513,0.134576472,Not significant,
ENSG00000169504,7260.786194,-0.060493229,0.106440016,-0.568331894,0.569809626,0.761624431,Not significant,CLIC4
ENSG00000020633,3.297945853,0.441958231,0.216212912,2.060586284,0.039342526,0.134176887,Not significant,RUNX3
ENSG00000233755,2.35351941,0.130555853,0.198703944,0.662869441,0.507414175,0.716485154,Not significant,
ENSG00000117614,1543.075603,-0.025978786,0.108091147,-0.240342216,0.81006497,0.90923675,Not significant,SYF2
ENSG00000284602,64.12338717,0.433627599,0.210946612,2.053927,0.039982758,0.135685099,Not significant,
ENSG00000284657,21.14058496,-0.143219729,0.25669595,-0.557620641,0.577103459,0.765672572,Not significant,
ENSG00000117616,5531.3312,-0.188969859,0.119048271,-1.587336331,0.112436491,0.284283196,Not significant,RSRP1
ENSG00000183726,5340.217134,-0.19452797,0.109234586,-1.780825832,0.074940908,0.213612696,Not significant,TMEM50A
ENSG00000188672,2728.041652,-0.391681461,0.112955655,-3.467519506,0.000525286,0.003939299,Not significant,RHCE
ENSG00000204178,2957.511961,-0.11008262,0.110532947,-0.995926973,0.319285629,0.552304715,Not significant,MACO1
ENSG00000157978,2577.920223,-0.172155473,0.107660223,-1.599059268,0.109807434,0.279481083,Not significant,LDLRAP1
ENSG00000225643,21.53183436,0.643889447,0.25722092,2.488739143,0.012819699,0.056496172,Not significant,
ENSG00000117643,69.71184007,1.786226518,0.217665455,8.023905426,1.02E-15,4.58E-14,Up,MAN1C1
ENSG00000162430,1173.167876,0.028041416,0.111123554,0.252345942,0.80077368,0.903329268,Not significant,SELENON
ENSG00000117640,1523.649078,0.048977621,0.120605807,0.40609734,0.68467108,0.837230162,Not significant,MTFR1L
ENSG00000127423,1302.500759,-0.026091266,0.115705874,-0.225497212,0.821592494,0.916461121,Not significant,AUNIP
ENSG00000236528,28.48624965,0.166108045,0.247314782,0.671388203,0.501973258,0.712574283,Not significant,
ENSG00000182749,386.4679735,-0.284579005,0.138576014,-2.053468412,0.04002717,0.13577566,Not significant,PAQR7
ENSG00000117632,19614.70124,-0.208184824,0.110139214,-1.890196573,0.058731675,0.179480919,Not significant,STMN1
ENSG00000158006,691.9770608,0.082639669,0.117886609,0.701011539,0.483295814,0.696467308,Not significant,PAFAH2
ENSG00000158008,153.9316138,0.33719293,0.218655669,1.541955416,0.123084428,0.303088552,Not significant,EXTL1
ENSG00000158014,7.873483571,0.143623189,0.26058012,0.550185526,0.58219213,0.768739844,Not significant,SLC30A2
ENSG00000284309,3.61745167,0.118571296,0.222986114,0.531667763,0.594956123,0.77827117,Not significant,
ENSG00000158022,61.78726107,0.727415312,0.206466756,3.512750854,0.000443493,0.003413931,Not significant,TRIM63
ENSG00000175087,2161.280566,-0.147505924,0.110301233,-1.337299415,0.181124922,0.39116978,Not significant,PDIK1L
